observedProperty,resultUom,_Year,resultMeanValue,water_name,Country_name,PopulationDensity,TouristMean_1990_2020,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent
EEA_3161-01-1,mg{N}/L,2009,0.6667,ES064MSPF000134890,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-03-7,mg{O2}/L,2009,11.9333,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,5.51042,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,530.167,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.694167,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,3.2291,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0513947,FRHR203,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,2.37678,FRHR203,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-03-7,mg{O2}/L,2009,20,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,8.73125,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.81,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,3.63389,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.103877,FRHR200,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,102.994,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.03381,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,76.8294,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,8.1528,FRHR199,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,103.281,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.034227441,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,80.5559,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,8.01727,FRHR202A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,11.05,FRHR205,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,7.73844,FRHR205,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,4.51083,FRHR216A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.106667,FRHR216A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,62.0076,FRHR228A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,4.69143,FRHR228A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,5.29236,FRHR228A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,8.33968,FRHR183-H0182000,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,1.58833,FRHR200,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,16.89400751,FRHR200,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,27.99006166,FRFR614,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,8.025,ES100MSPF1000330,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_31613-01-1,mg{NH3}/L,2009,0.020305363,ES100MSPF1000350,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2009,0.1363992,ES100MSPF1000350,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2009,97.3667,ES100MSPF1000360,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3164-07-6,{massRatio},2009,56.9743,FRFR304,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.316667,FRFR604,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0111491,FRFR604,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,2.58974,FRFR604,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-06-0,mg{C}/L,2009,2.36667,FRFR604,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,18.52677365,FRGR0492C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,3.75,FRGR0454,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,197.5,FRGR0467,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,8.16655,FRGR0467,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.4379,FRGR0467,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,19.66800998,FRGR0457,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0282807,FRGR0455B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,106.992,FRGR0455B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,84.0677,FRGR0455B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,1.24667,FRGR0455B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-06-0,mg{C}/L,2009,6.65,ES100MSPF1000260,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_15972-60-8,ug/L,2015,0.001,ES030MSPF0602021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_16887-00-6,mg/L,2015,140,ES030MSPF0602021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_1912-24-9,ug/L,2015,0.03,ES030MSPF0602021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_191-24-2,ug/L,2015,0.001,ES030MSPF0602021,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-06-0,mg{C}/L,2009,6.45,ES100MSPF1000310,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2009,93.025,ES100MSPF1000320,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2009,102,ES100MSPF1000330,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.1466,ES100MSPF1000350,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-02-2,mg{N}/L,2009,6.0542,ES100MSPF1000350,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3164-08-7,{massRatio},2009,87.3745,ES100MSPF1000360,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-65-0,mg{NO2}/L,2009,0.27688335,ES100MSPF1000360,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-05-5,mg{N}/L,2009,6.37412,FRFR614,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,7.04236,FRFR614,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,4.54055,FRFR304,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.060941462,FRFR303A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,88.0623,FRFR303A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0691667,FRFR303A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,62.4778083,FRFR163,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.116623398,FRFR163,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.025044387,FRFR163,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,14.6651,FRFR163,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,9.66667,FRFR153,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,141.055,FRGR0492C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,66.5244,FRGR0492C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.97839,FRGR0492C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.11225,FRGR0467,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,181.892,FRGR0457,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.060810875,FRGR0457,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,75.2617,FRGR0457,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,8.02031,FRGR0457,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2012,4.16975,LT410105104,Lithuania,44.72307577,1538269,40.4,8.65,2.75,44.05,10.05,10.15,0,0.6,0,22.92
CAS_14265-44-2,mg{P}/L,2009,0.6496,ES100MSPF1000260,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.0636,ES100MSPF1000310,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3121-01-5,Cel,2009,12,ES100MSPF1000320,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_31615-01-7,mg{N}/L,2012,5.67858,LT410105104,Lithuania,44.72307577,1538269,40.4,8.65,2.75,44.05,10.05,10.15,0,0.6,0,22.92
EEA_3161-02-2,mg{N}/L,2009,10.7912,ES100MSPF1000320,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3121-01-5,Cel,2009,12.75,ES100MSPF1000330,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-02-2,mg{N}/L,2009,12.3268,ES100MSPF1000330,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-06-0,mg{C}/L,2009,5.8545,ES100MSPF1000350,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2009,102.583,FRFR307A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.33333,FRFR614,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,676,FRFR614,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,1.08333,FRFR304,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,4.54838834,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2010,0.0365,FRFR161,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,2.58103,FRDR608,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2010,0.065,FRDR1807A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,4.081884361,FRDR532A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2010,0.253333,FRFR597,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.0304561,FRFR296B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.0530263,FRFR155,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,2.832328195,FRFR912,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2010,0.030888172,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2010,1.71667,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,1.31378,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.0418772,FRDR1807A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.403,FRFR154,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2010,2,FRFR912,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,5.78126357,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2010,0.078472559,FRFR187,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,2.67973,FRFR187,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.00815789,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2010,0.0273333,FRFR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,4.78174,FRHR185,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,78.7045,FRHR188,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,7.1875,FRHR216C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2009,4.56755,FRHR216C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,8.14942,FRHR217B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,72.9919,FRHR216C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.897,FRHR216C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,96.3333,FRHR216A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,12.975,FRHR216A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0494912,FRHR216B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,8.31046,FRHR216B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2009,7.89963,FRHR216B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2009,7.756,BG1IS700L1005,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3142-01-6,uS/cm,2009,433.429,BG1IS135R1426,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
CAS_14798-03-9,mg{NH4}/L,2009,4.158952,BG1IS135R1426,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
CAS_7723-14-0,mg{P}/L,2009,0.82,BG1IS135R1426,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3152-01-0,[pH],2009,8.16,BG2KA578R1003,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3142-01-6,uS/cm,2009,691,BG2KA578R1303,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3131-01-9,%,2009,79.225,BG1IS100R1027,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
CAS_14265-44-2,mg{P}/L,2009,0.333,BG1IS400R012,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3121-01-5,Cel,2009,12.983,BG1IS400R012,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3152-01-0,[pH],2009,7.715,BG1IS400R012,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_3121-01-5,Cel,2009,13,BG1IS600R1016,Bulgaria,64.71109985,4836884,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,19.03
EEA_31-01-6,mg{CaCO3}/L,2016,4,ES010MSBT011-002,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_72-20-8,ug/L,2016,0.0005,ES010MSBT011-002,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_100-41-4,ug/L,2016,1,ES010MSBT011-002,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_56-38-2,ug/L,2016,0.005,ES010MSBT011-002,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-55-8,mg{NO3}/L,2009,6.5001641,ES11376,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3164-08-7,{massRatio},2009,340.079,ES11376,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3152-01-0,[pH],2009,8.275,ES11376,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_16984-48-8,ug/L,2016,0.015,ES010MSBT011-002,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3163-01-7,mg{Si}/L,2009,3.7394,ES080MSPF15-17,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3161-05-5,mg{N}/L,2009,4.7898,ES080MSPF15-17,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-06-0,mg{C}/L,2009,2.05,ES080MSPF15-17,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_31615-01-7,mg{N}/L,2009,4.61789,DKRIVERODE_1-15_221,Denmark,137.9765658,6398076,12.78,5.78,6.29,23.86,11.57,1.61,0,7.65,30.46,27.27
EEA_3161-02-2,mg{N}/L,2009,3.94842,DKRIVERODE_1-15_221,Denmark,137.9765658,6398076,12.78,5.78,6.29,23.86,11.57,1.61,0,7.65,30.46,27.27
CAS_7723-14-0,mg{P}/L,2009,0.23125,DKRIVERROS_2-3_06642,Denmark,137.9765658,6398076,12.78,5.78,6.29,23.86,11.57,1.61,0,7.65,30.46,27.27
CAS_74070-46-5,ug/L,2016,0.005,ES010MSBT011-006,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_15972-60-8,ug/L,2016,0.005,ES010MSBT011-006,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_309-00-2,ug/L,2016,0.005,ES010MSBT011-006,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_834-12-8,ug/L,2016,0.01,ES010MSBT011-006,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7440-38-2,ug/L,2016,0.016,ES010MSBT011-006,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_1912-24-9,ug/L,2016,0.01,ES010MSBT011-006,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2009,0.02,DERW_DERP_2646000000_1,Germany,237.3075967,22635423,30,10,1.4,17.7,24,13,4,0,0,47.83
EEA_3121-01-5,Cel,2009,7.975,DERW_DERP_2646000000_1,Germany,237.3075967,22635423,30,10,1.4,17.7,24,13,4,0,0,47.83
EEA_3163-01-7,mg{Si}/L,2009,12.5518,FRGR0318,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,1.56371,FRGR0318,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,459.88,FRGR0340B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,0.531806,FRGR0340B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.0303333,FRGR0340B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.034154202,FRGR0340A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,504.917,FRGR0334B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,222.917,FRGR0148,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,0.458333,FRDR440,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,373,FRDR440,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,1,FRDR440,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.025044387,FRDR440,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,0.45,FRDR442,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,409.5,FRDR442,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,1,FRDR442,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2009,0.025044387,FRDR442,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2009,105.033,FRDR438A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,12.32897365,FRDR653,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-08-7,{massRatio},2009,112.958,FRDR653,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2009,14.3833,FRDR656,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,3.11504,FRDR11888,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2009,1.26667,FRDR10962,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2009,2.52642,FRDR656,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.02175,FRGR0334B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2009,0.545833,FRGR0150B,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2009,0.0470982,FRGR0148,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2009,0.08,FRGR0148,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2009,0.906667,FRGR0148,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,270.5,FRGR0323,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3163-01-7,mg{Si}/L,2009,14.5838,FRGR0323,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,2.782347365,FRDR440,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2009,0.00999631,FRDR440,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2009,0.874691087,FRDR442,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,0.75,FRDR653,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-01-0,ug/L,2009,1.9375,FRGR0148,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,507.333,FRGR0340A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2009,583.042,FRGR0340A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
